artist_name,musicality,key,acoustics,randomness,duration_ms,influence_num
Roger Waters,24.28198872,0,0.158946486,0.140914706,265923.3824,1
Lowell Fulson,15.28285294,7,0.490332086,0.094323529,173124.8235,2
Jessi Colter,21.83257843,10,0.23548432,0.114505882,177508.9412,5
The Presidents of the United States of America,26.56636274,1,0.077770706,0.121817648,170471.2353,4
Miami Sound Machine,27.62307843,2,0.160881583,0.069747059,234835.3529,2
Atlantic Starr,23.32444117,0,0.204585159,0.092070588,291661.9412,6
Tom Rush,18.05372549,7,0.419958824,0.123414706,266622.5294,7
Gwen Stefani,28.46031667,7,0.061298941,0.157755882,210506.6471,17
Thompson Twins,23.57933333,7,0.13483382,0.120902942,280615.3529,9
Mandy Moore,26.82189509,0,0.198788427,0.11467353,192232.1176,8
Speedy West,16.83522548,10,0.579385295,0.106564706,141800.1176,5
Spirit,21.75902452,11,0.201857222,0.164997059,232639.8824,7
Andrea Bocelli,24.93655687,10,0.390637923,0.074755882,268407.3824,6
DeBarge,25.98997059,5,0.14647905,0.0747,263130.9412,6
Loreena McKennitt,22.25772647,4,0.41932288,0.112776471,319800.0588,6
Mark Knopfler,21.60571863,7,0.492985294,0.070694118,285780.4706,7
Deadmau5,28.29201176,1,0.268532885,0.134375,361380.4706,2
Miguel Bos脙漏,25.80092157,9,0.117002815,0.106102941,251068.8235,1
Art Blakey,19.01221569,5,0.49953708,0.185047059,314958.3529,36
Al Stewart,22.73661765,2,0.122866184,0.079211765,302003.9412,4
Camel,24.95820589,2,0.486604853,0.11955,362792.1765,4
PJ Harvey,26.88477778,0,0.165405047,0.090178788,230503.5152,22
Cheo Feliciano,22.23401514,5,0.36075088,0.140571212,291591.1818,4
Debbie Reynolds,17.00758384,0,0.410142962,0.112475758,154654.1212,6
Pure Prairie League,24.47521211,9,0.206327519,0.077748485,240590.7273,1
Eros Ramazzotti,30.08025253,11,0.106966774,0.09504394,284080.0606,7
Lalo Schifrin,19.93336161,0,0.493469771,0.101995455,174489.6364,17
John Michael Montgomery,28.91422223,8,0.135422102,0.123712121,214877.5758,7
John Hiatt,23.976101,7,0.145902732,0.094474243,259365.2121,9
The Paragons,22.27947979,7,0.342081767,0.11580303,163122.7576,9
Colt Ford,29.65513636,7,0.075777437,0.120933334,229733.6364,1
Sheena Easton,24.16933333,8,0.293836068,0.1214375,221075.8125,9
Sevendust,25.2465,1,0.029559092,0.13868125,224089.875,2
Shenandoah,23.14895833,10,0.218813255,0.07270625,210165.1875,6
Chuck Mangione,22.83630208,10,0.414182344,0.12941875,443994.2188,10
The 5th Dimension,25.23320833,7,0.260360713,0.110925,193905.8125,16
Shirley Bassey,23.73532083,7,0.321120051,0.123309375,195003.3125,12
Soft Cell,27.8180625,5,0.169006721,0.1954375,306875,13
The Ames Brothers,20.82894271,10,0.416397988,0.137545313,171888.2188,3
Augustus Pablo,23.65069792,9,0.458504063,0.101578125,173993.5,8
LeAnn Rimes,26.56023958,2,0.182860325,0.07255,233930.875,2
Exodus,26.45001042,4,0.120487485,0.23615,280822.5,3
Everything But the Girl,25.61177293,11,0.263902903,0.06226875,230770.5,19
Crowded House,23.9678125,9,0.095432535,0.085540625,216049.4375,14
Joan Armatrading,23.10744167,10,0.28324733,0.07914375,216584.1875,12
脙鈥癲ith Piaf,24.74455208,7,0.4436583,0.186440625,206652.5,34
Everclear,28.69155521,7,0.05385425,0.150140625,215057.0625,12
Clutch,24.72694792,9,0.078778991,0.1790375,258530.875,3
En Vogue,27.95103125,5,0.11448535,0.12394375,296864.9375,22
Grace Jones,25.29491667,9,0.083558719,0.0835625,328777.25,9
Carla Thomas,24.85806354,8,0.18498422,0.110165625,166084.4375,11
Fred Neil,22.82628958,2,0.294827285,0.0886375,210110,37
Gary Numan,23.97823958,0,0.213467963,0.119453125,254654.125,46
Gene Clark,22.03117709,4,0.276172735,0.087145313,265347.75,9
Johnny Griffin,21.53144792,0,0.523209282,0.30549375,478310,4
Robert Earl Keen,22.34583333,7,0.224409981,0.200040625,243399.0625,10
Sarah Brightman,21.77793855,7,0.375817137,0.114676563,275147.1563,6
Richie Havens,22.57834375,2,0.288292402,0.20463125,254325.75,14
Love and Rockets,25.95632188,2,0.089306314,0.119996875,320627.5,5
Percy Faith,17.14406979,0,0.868015625,0.103507813,203122.5,3
Mercyful Fate,26.53895833,4,0.288871094,0.198225,333281.75,17
Natalie Merchant,27.36112396,1,0.332899176,0.088903125,278799.6875,4
Regina Spektor,26.37136458,5,0.347974592,0.0718625,211388.375,2
Ravi Shankar,21.70991042,1,0.557641047,0.214825,725544.9375,21
Thirty Seconds to Mars,31.01148958,6,0.047160088,0.15639375,266592.125,1
The Stone Roses,27.7054375,7,0.107338759,0.156146875,281424.1875,27
Toad the Wet Sprocket,28.27961458,0,0.132638362,0.1016875,216937.5625,10
Asia,25.79654167,0,0.094422149,0.137975,281712.5,5
The Cadillacs,21.37058333,8,0.39100795,0.165215625,146684.125,9
Bunny Berigan,21.91643229,5,0.741259022,0.1337,186348.7188,5
Manowar,25.80350208,4,0.081201057,0.1211,291453.75,14
Manu Chao,29.9213125,9,0.344941738,0.17070625,184763.3125,5
Yaz,24.26617708,9,0.17085376,0.10019375,231425,10
Great White,26.46575,9,0.124642808,0.1044125,305188.5,4
Mad Season,25.56613542,9,0.103146019,0.123053125,340989.125,3
Uriah Heep,24.23905417,9,0.075659529,0.1293625,275230.5625,11
New York Dolls,27.40204167,9,0.021567184,0.162903125,229894.3125,59
The Time,23.27756458,11,0.053953596,0.138909375,411702.5,3
Adolescents,22.28583854,2,0.002651629,0.18715,132533.5,3
Arlo Guthrie,24.20865625,5,0.292521537,0.1755375,273736.625,7
Hank Williams III,28.31747917,4,0.104690936,0.180975,209950.1875,1
Paul Weston,15.67559462,4,0.867145161,0.105054839,195996.4839,1
Steve Wariner,21.64266666,1,0.148963013,0.068517742,215863.5806,11
The Highwaymen,24.46123119,2,0.251757247,0.09548871,205453.2903,3
Keyshia Cole,27.3041129,8,0.088759242,0.164417742,245002.6129,1
Chick Corea,24.17344839,9,0.605570968,0.098020968,432921.3871,11
John Mayall & the Bluesbreakers,23.29677419,0,0.174669604,0.155767742,184874.4839,3
Richard Pryor,17.88679032,6,0.38841046,0.781516129,193449.0645,9
Jeffrey Osborne,22.37478494,7,0.177692081,0.106312904,266031.0645,2
Jimmy Giuffre,15.93463978,8,0.794584905,0.100509678,305611.7742,1
Martina McBride,27.23137635,1,0.215543884,0.132956452,233146.1935,16
Michel Legrand,18.28217957,0,0.520653011,0.09916129,202226.9032,4
Air,26.37531612,8,0.511248984,0.117648387,262343.0323,13
David Crosby,20.63796236,2,0.239592583,0.072229032,245463.2258,6
Helen Forrest,17.93919355,10,0.529578371,0.127179033,171180.1935,10
Paul Chambers,17.19226935,0,0.602178666,0.125319355,379776.2903,4
Alphaville,26.19015591,9,0.10140492,0.125758065,260879.9677,5
Buddy Guy,22.39220969,2,0.281727929,0.11317742,298766.0323,40
Hank Thompson,21.32725806,0,0.361100834,0.103858065,161246.129,17
DJ Shadow,26.06567204,8,0.522450582,0.185180646,286223,18
Alphaville,26.19015591,9,0.10140492,0.125758065,260879.9677,5
Stanley Turrentine,20.89109889,5,0.403128464,0.09405,323367.1333,7
Leo Kottke,20.08733333,3,0.575142334,0.086128334,172059.6667,7
The Blues Brothers,28.67576112,10,0.192162841,0.362268333,199443.8667,2
Silverchair,29.58985001,2,0.019943924,0.080366667,250373.2667,2
Babatunde Olatunji,23.18773333,0,0.302340956,0.10729,284304.5333,3
The Chambers Brothers,23.38367778,9,0.151117144,0.13052,268534.2667,2
In Flames,28.66107445,10,0.24657617,0.204816667,258273.8,7
Kix,25.86027778,6,0.134273806,0.18328,259068.4667,1
Cowboy Junkies,23.66547001,7,0.328393614,0.076423334,261159.0667,10
Jackson C. Frank,25.27004223,8,0.458078331,0.072783333,222426.8667,13
James Ingram,24.10827222,0,0.291942684,0.080145,254810.6,4
Bathory,24.75890334,11,0.394861576,0.173926667,274897.8667,14
Gavin DeGraw,31.72652223,7,0.0497795,0.130833334,221723.0667,2
Ethel Merman,18.60482778,0,0.423833084,0.137756667,191372.8667,9
Madness,26.3882,7,0.082962464,0.113016667,185002.7333,25
Westlife,28.37140001,6,0.099417315,0.100626667,226076.5333,5
Jan & Dean,24.94490001,8,0.308984963,0.126406667,151047.1333,9
Uncle Tupelo,24.92665889,2,0.178861584,0.10193,208532.5333,19
Sammy Kershaw,28.0585,10,0.128764954,0.066313333,205544.3333,2
Little Anthony & the Imperials,22.25821111,7,0.402364116,0.14725,151866.6,11
Screamin' Jay Hawkins,23.08811111,5,0.38934836,0.176433334,153850.5333,21
Jewel,23.47712223,7,0.330306327,0.13875,234066.6667,3
Melvins,24.40674778,2,0.12555067,0.11692,276267.6,27
Os Mutantes,24.40151112,9,0.234641906,0.158846667,204703.1333,15
The Prodigy,29.84620778,6,0.293573473,0.128503334,306040.5667,7
Brook Benton,21.76195556,10,0.390419774,0.13899,170293.3333,10
Sugar Ray,25.48915556,1,0.041559728,0.10685,232995.4667,2
Third Day,27.50411111,4,0.084547969,0.123,247863.1333,5
Agent Orange,31.09194445,4,0.171123575,0.17372,156721.1333,5
Strawberry Alarm Clock,22.24082223,9,0.164559944,0.16504,208648.8667,3
Hank Snow,21.04428888,9,0.442770895,0.110896667,152554.9333,19
Yellow Magic Orchestra,25.63286111,0,0.306908757,0.10535,283401.2333,14
Sister Sledge,25.50655555,7,0.083774656,0.100408334,324739.6333,9
Big Brother & the Holding Company,25.76439999,7,0.160229337,0.207091667,233987.1,7
The Chantays,22.82007778,9,0.75241,0.12934,146844.4,1
King Diamond,24.82949555,11,0.253106867,0.183226667,300233.8,4
Kyuss,28.11435555,5,0.447246237,0.142883334,291863.9333,7
Kylie Minogue,28.54378889,6,0.17784958,0.090356667,217050.8,18
Cro-Mags,27.46383223,9,0.158279058,0.14231,131912.8667,6
Jaheim,23.40443333,4,0.094113925,0.15067,247921.8,1
Peggy Seeger,17.64191945,10,0.487773347,0.112628334,142752.9,5
Sawyer Brown,27.13675555,7,0.166792841,0.084223334,191610.6667,4
Raul脙颅n Rodr脙颅guez,27.73107777,9,0.197497391,0.092373334,324864.9333,1
The-Dream,25.37377334,8,0.079838706,0.151966667,257727.8667,3
Blackstreet,23.07304023,0,0.108319371,0.1414,275189.2069,10
Chic,24.80685058,7,0.136433773,0.080555173,399697.069,37
Chet Atkins,20.4901092,0,0.740082759,0.077439655,179332.3793,42
Tony Rice,22.55253792,7,0.481720807,0.101018966,200872.5862,2
Shaggy,29.72895402,1,0.086874755,0.198905172,236474.4138,2
Eurythmics,26.63665517,0,0.067634874,0.137034483,274973.7931,19
Little Big Town,30.11245978,9,0.168911904,0.131055173,234959.7586,1
Jenni Rivera,28.39925862,7,0.326780837,0.122110345,219931.5172,1
Brandi Carlile,26.06797126,11,0.221293945,0.088939656,212854.3793,1
Helen Reddy,23.60955172,7,0.265431347,0.10994138,203875.4483,1
Oscar D'Le脙鲁n,26.10793678,5,0.228870555,0.127415518,292640.5172,3
The Script,30.58380229,10,0.106745561,0.097763793,244075.4828,1
Spandau Ballet,27.07463095,0,0.250943286,0.081242858,304018.9286,7
Big Star,22.84565476,2,0.138797888,0.079260714,181830.5714,75
Bonnie Tyler,27.15140476,9,0.105799628,0.094703572,299393.2857,5
Chris Cagle,30.62217858,6,0.118167951,0.0971,245327.5,1
The Fabulous Thunderbirds,25.31367857,4,0.160275849,0.136442857,204224.7857,2
Crass,27.66219048,2,0.03696044,0.170946429,188869.5,15
Spoon,26.97440476,9,0.096431349,0.116675,209571.5,3
Gene Ammons,18.593,5,0.501760082,0.081351786,329966.5357,8
Eddie Kendricks,23.62708334,9,0.224403111,0.123535715,298306.5,2
Joe Pass,18.80589643,0,0.739738893,0.117176786,244765.2143,2
Ringo Starr,24.20990476,4,0.061239935,0.094107143,197234,5
Johnny Burnette,23.35054762,2,0.334270411,0.141983929,138981.8214,12
White Lion,27.03314285,4,0.043679768,0.127171429,289010.5,4
Los Fabulosos Cadillacs,29.02122618,7,0.076672778,0.097228572,259228.5714,3
Puddle of Mudd,30.44691666,6,0.017156026,0.169946429,237660,1
Quicksilver Messenger Service,21.6977381,9,0.417579872,0.181071429,302171.3571,10
Petra,24.6335238,4,0.101817543,0.129089286,236080,11
Phyllis Hyman,23.5792381,6,0.258146154,0.110485715,332662,2
Ace of Base,25.94364286,11,0.074238354,0.073157143,222892.4286,17
Milton Nascimento,24.58914881,9,0.249577751,0.1138875,207680.4643,13
Mountain,27.83286191,9,0.15943965,0.116985714,210998.0714,18
Les Brown,21.3831012,5,0.526712118,0.129007143,188955.2143,2
The The,26.24344047,11,0.133341557,0.104042857,322790.5,7
Morphine,23.25310715,2,0.319653021,0.104796429,191512.4286,1
Alexander O'Neal,23.12996429,11,0.096207085,0.113514286,327991.3571,2
Buena Vista Social Club,26.93013095,9,0.481083637,0.109892857,256362.7857,3
Butthole Surfers,24.24179763,4,0.127945913,0.179478572,227701,15
Gloria Gaynor,27.5435119,9,0.07494356,0.172417857,272811.5,10
Dave Grusin,20.97202025,7,0.418730893,0.132983929,229280,10
Patrice Rushen,24.28192857,6,0.231896464,0.065646429,325892,3
Tony Joe White,23.28534523,9,0.247037893,0.091528572,229324.6429,7
Bert Jansch,21.73068929,2,0.519540054,0.079732143,183844.8571,26
The Feelies,23.92508334,7,0.291610461,0.092728572,249898.0714,8
Ruth Brown,22.36109881,8,0.29392775,0.096746429,165892.4286,22
David Grisman,21.88220238,7,0.536122929,0.092,274777.7143,7
Deniece Williams,22.16886906,7,0.27599266,0.097675,271111.5,10
Ann Peebles,24.81391666,0,0.154850232,0.088985715,174565.7143,17
Gino Vannelli,25.43224286,9,0.145177494,0.072953572,261549.5,7
Fuel,29.92572618,9,0.043527449,0.081471429,229875.3571,2
Tevin Campbell,28.36349383,6,0.053310882,0.086161111,274897.7407,7
Billy Bragg,23.31773209,9,0.248654763,0.102661112,220575.7407,19
Labi Siffre,24.62365309,0,0.354164076,0.074687037,221292.9259,1
Bell Biv DeVoe,24.88687036,6,0.015116061,0.180024075,285709.1481,14
Laura Nyro,21.79390494,0,0.374724404,0.124598148,203975.2593,32
Carlos Santana,24.63684074,7,0.345151371,0.102407408,323640.9259,4
David Sanborn,24.81961111,10,0.425350593,0.14505,347885.0741,7
Jule Styne,17.38667778,10,0.453326226,0.147842593,180221.7037,2
Bobby Timmons,18.45082346,5,0.77512963,0.102066667,292553.2593,2
Charlie Christian,18.59520124,5,0.582669093,0.07592963,183304.1852,35
Lucinda Williams,25.4949568,7,0.211827844,0.114025926,242320.4074,14
Tori Kelly,29.58070987,6,0.166176446,0.117361112,211393.2222,1
Taylor Dayne,26.18946155,1,0.088235631,0.117853846,250819.5385,1
Paul Motian,20.64747949,0,0.851730769,0.069476923,278417.4615,1
Bobby Rydell,22.21844231,0,0.327587173,0.166332693,173546.6154,1
Paco de Luc脙颅a,21.2350577,4,0.841576923,0.163580769,354454.1538,2
Chris Rea,26.3593718,9,0.124148534,0.094592308,265322.9231,7
Bootsy Collins,24.20478206,2,0.133366252,0.194576923,350669.8462,17
Jacques Dutronc,26.40061539,9,0.171252231,0.115438462,163782.5385,1
Cross Canadian Ragweed,25.24084615,7,0.126141854,0.18943077,269192,1
The Crusaders,22.37207052,5,0.420989992,0.085307692,380714.7692,4
Discharge,26.90661411,11,0.075274958,0.146419231,110944.7692,12
Duane Eddy,25.29848717,9,0.697458846,0.165596154,165240.9231,20
Gary Stewart,21.29184616,2,0.223365504,0.105438462,177757.9231,13
Freddy Fender,22.47314102,10,0.364757692,0.13675,164746.3846,9
Galaxie 500,24.37560256,7,0.305331539,0.084973077,261000,13
David Byrne,23.14751283,11,0.401677143,0.172276923,258448.1538,8
Under脙赂ath,32.29285641,2,0.003133613,0.255092308,241134.6154,2
Howard Jones,23.24714102,9,0.153975682,0.073580769,266714.7692,9
Link Wray,23.23419231,8,0.348014973,0.111807693,231340.4615,22
Dennis Brown,23.99682052,9,0.130101342,0.105319231,236849.0769,15
Richard Marx,27.46929487,8,0.139537643,0.082407693,290794.8462,4
Reel Big Fish,27.31284616,0,0.051566829,0.172557693,189803,3
The Sonics,23.73938462,7,0.215865494,0.153546154,146251.3846,15
Third World,24.85149999,7,0.044833287,0.112638462,281144.6154,1
Art Garfunkel,21.30584487,2,0.367632985,0.081426923,215511.8462,8
My Morning Jacket,28.24967948,2,0.163808423,0.129276923,345517,4
The Sundays,23.70660256,7,0.226247854,0.07858077,237636.9231,6
Angels & Airwaves,32.49841026,9,0.015564644,0.117711539,292397,1
Aaron Neville,27.38237565,7,0.241548741,0.088711539,226144.6154,6
Thievery Corporation,24.30750001,11,0.405275,0.104765385,252537.3846,5
Ace Frehley,24.74857692,1,0.133236768,0.111784616,251021.5385,4
Bunny Wailer,21.23828205,1,0.2140845,0.154526923,267909.6923,17
Gigi Gryce,18.51128334,5,0.492251873,0.120092308,292316,2
Goldfinger,31.27241025,4,0.003569333,0.133246154,183174.3846,1
Andr脙漏 Kostelanetz,15.97038462,5,0.805365385,0.144059616,422458.9615,1
The Chi-Lites,25.43764103,9,0.202694508,0.118826923,225486.0769,7
Bowling for Soup,32.69460256,4,0.001305962,0.133096154,197858.8462,13
Iron Butterfly,23.43701282,5,0.105557119,0.132546154,279270.8462,22
Chris Cornell,28.87741026,9,0.178198314,0.190423077,270306.9231,3
LCD Soundsystem,30.35335769,7,0.22149565,0.114619231,387385,5
Barney Kessel,15.87679282,5,0.611035097,0.100565385,275448.6538,14
Shalamar,25.95365385,7,0.094841141,0.079726923,299063.5385,9
Felt,22.26909359,2,0.371304039,0.108034616,283286.3077,5
Marian McPartland,16.94314103,8,0.9135,0.077465385,191512.7692,6
Jesse McCartney,27.59263461,9,0.051713912,0.090126923,214509.1538,4
Naked Eyes,25.92361539,9,0.070888569,0.132030769,226705.6923,2
The Searchers,25.99543589,9,0.22680792,0.112869231,147149.7692,9
The Waterboys,27.75733333,9,0.05893512,0.124607692,329112.8462,11
Them,23.20005769,7,0.118159234,0.15073077,193982.0769,14
Stiff Little Fingers,29.86255128,9,0.072768627,0.110065385,214990.8462,20
"Pete ""El Conde"" Rodr脙颅guez",23.29666025,5,0.360835561,0.113551923,286916.4231,1
Culture,24.21957333,9,0.064608635,0.132516,244001.56,2
Joaqu脙颅n Sabina,27.99168,7,0.236875884,0.183368,283834.04,1
The Dells,26.05448,9,0.185801019,0.173698,248937.96,17
Ben Folds,27.01434667,0,0.152454029,0.162868,231699.64,19
G. Love & Special Sauce,23.83046,11,0.151008376,0.14302,238577.64,8
Feist,26.84516667,9,0.235979773,0.094356,210518.56,1
Prefab Sprout,25.29128667,9,0.082178206,0.079858,252888.04,9
Pharoah Sanders,22.43773333,5,0.295173472,0.133714,526911.32,10
Jerry Goldsmith,21.37007467,0,0.6453,0.103072,257386.64,9
Roy Eldridge,19.249422,8,0.478764946,0.110188,336680.8,17
Al Martino,22.08448667,0,0.32160586,0.115512,174002.12,1
Billy Preston,23.82910667,7,0.261909668,0.09578,215467.28,11
Herb Ellis,20.244604,0,0.695028103,0.091706,265001.68,1
Yngwie Malmsteen,25.53628,8,0.22188005,0.166088,289099.32,7
All That Remains,27.73309722,2,0.011065639,0.125691667,229990,3
Sergio Mendes,25.08990972,7,0.444138235,0.11275625,245126.125,5
Stereolab,28.35633333,6,0.279252413,0.083558333,308717.3333,16
Paula Abdul,25.57866666,1,0.118927258,0.071929167,270844.5833,9
The Babys,24.26588889,9,0.099237277,0.158004167,233202.1667,1
Kelly Rowland,30.99107639,2,0.066781842,0.131664584,247868.2917,1
Bobby Day,20.85661111,7,0.386046419,0.107395834,158014.5,2
The Gun Club,27.15798612,9,0.077518085,0.138841667,214057.8333,9
Booker Little,17.0050514,10,0.66629,0.131554167,344452.1667,5
Chris Montez,22.41127778,1,0.264297067,0.1363375,156224.4167,1
The Durutti Column,23.26758194,2,0.6578625,0.097020834,265225.3333,14
Eddie Murphy,21.33137916,1,0.371260512,0.721866667,271285.5,4
Cymande,24.26337499,7,0.235925084,0.097970834,282770,1
Joe Mooney,15.91845556,8,0.511190555,0.141545833,182056.75,2
Freddie Jackson,25.21685417,1,0.157340169,0.086877084,303595,4
Don Gibson,20.41841667,9,0.397062292,0.109708333,153831.25,7
Luiz Bonf脙隆,23.62446667,9,0.542169625,0.094183334,226415.5833,7
Liz Phair,24.49627777,10,0.146298403,0.129679167,190952.1667,13
Dead Can Dance,21.75905556,5,0.242492017,0.096875,305414.3333,6
Jean-Luc Ponty,23.79229166,0,0.475329584,0.112883334,286388.8333,3
Mahavishnu Orchestra,22.17859999,9,0.401240854,0.1377375,311866.75,15
Johnny Mercer,22.98819236,0,0.466602982,0.187735417,189691.5417,15
Judee Sill,19.17436806,9,0.37637462,0.082758334,208852.25,8
Saxon,27.18061111,1,0.110879539,0.122033334,309546.8333,11
Liza Minnelli,19.31309722,9,0.442625138,0.324383334,185712.5,11
